date,ticker,activity,sentiment
2020-10-20,TSLA,0.0497,0
2020-10-20,TQQQ,0.0188,3
2020-10-20,SPY,0.0244,3
2020-10-20,QQQ,0.0165,3
2020-10-20,NIO,0.0215,3
2020-10-20,DKNG,0.0178,4
2020-10-20,AMZN,0.0208,0
2020-10-20,AMD,0.0187,4
2020-10-20,AAPL,0.0872,2
2020-10-19,ZM,0.0339,1
2020-10-19,TSLA,0.0529,0
2020-10-19,TQQQ,0.0218,2
2020-10-19,SPY,0.0219,2
2020-10-19,QQQ,0.0163,1
2020-10-19,PTON,0.0222,2
2020-10-19,NIO,0.0243,4
2020-10-19,AMZN,0.024,0
2020-10-19,AMD,0.0194,4
2020-10-19,AAPL,0.0741,2
2020-10-16,ZM,0.0289,1
2020-10-16,TSLA,0.0504,0
2020-10-16,TQQQ,0.0192,6
2020-10-16,SPY,0.0178,2
2020-10-16,PTON,0.0384,2
2020-10-16,NIO,0.0409,5
2020-10-16,HTZ,0.0183,5
2020-10-16,BA,0.0259,1
2020-10-16,AMZN,0.0219,0
2020-10-16,AAPL,0.0706,2
2020-10-15,ZM,0.0281,0
2020-10-15,TSLA,0.0594,0
2020-10-15,TQQQ,0.0186,8
2020-10-15,SPY,0.019,3
2020-10-15,PTON,0.0211,3
2020-10-15,NIO,0.0765,5
2020-10-15,FSLY,0.0344,-1
2020-10-15,AMZN,0.0193,-1
2020-10-15,AMD,0.0185,5
2020-10-15,AAPL,0.0712,2
2020-10-14,ZM,0.0129,1
2020-10-14,TSLA,0.076,0
2020-10-14,TQQQ,0.0207,12
2020-10-14,SPY,0.0176,1
2020-10-14,QQQ,0.0145,2
2020-10-14,PTON,0.0226,3
2020-10-14,NIO,0.0618,4
2020-10-14,AMZN,0.025,-2
2020-10-14,AMD,0.0214,4
2020-10-14,AAPL,0.0971,3
2020-10-13,ZM,0.0141,0
2020-10-13,TSLA,0.0481,0
2020-10-13,TQQQ,0.0203,13
2020-10-13,SPY,0.015,0
2020-10-13,QQQ,0.0149,5
2020-10-13,PTON,0.0141,3
2020-10-13,MSFT,0.0123,0
2020-10-13,AMZN,0.0235,-2
2020-10-13,AMD,0.0217,4
2020-10-13,AAPL,0.172,4
2020-10-12,WKHS,0.0183,0
2020-10-12,TSLA,0.0561,0
2020-10-12,TQQQ,0.021,11
2020-10-12,SPY,0.0189,0
2020-10-12,QQQ,0.018,5
2020-10-12,MSFT,0.0184,-1
2020-10-12,FB,0.0187,0
2020-10-12,AMZN,0.0332,-2
2020-10-12,AMD,0.0192,5
2020-10-12,AAPL,0.1316,3
2020-10-09,ZM,0.016,0
2020-10-09,TSLA,0.048,1
2020-10-09,TQQQ,0.0146,8
2020-10-09,SPY,0.0158,-1
2020-10-09,NVDA,0.0137,2
2020-10-09,MSFT,0.0139,-1
2020-10-09,BA,0.0156,2
2020-10-09,AMZN,0.0211,-2
2020-10-09,AMD,0.0383,6
2020-10-09,AAPL,0.0491,3
2020-10-08,TSLA,0.0727,2
2020-10-08,TQQQ,0.0174,5
2020-10-08,SPY,0.0146,-1
2020-10-08,ROKU,0.0147,0
2020-10-08,NVDA,0.0164,3
2020-10-08,IBM,0.0142,0
2020-10-08,BA,0.0199,1
2020-10-08,AMZN,0.0142,-2
2020-10-08,AMD,0.0339,4
2020-10-08,AAPL,0.0477,4
2020-10-07,TSLA,0.0757,1
2020-10-07,TQQQ,0.0179,4
2020-10-07,SPY,0.0168,0
2020-10-07,NVDA,0.0186,2
2020-10-07,FB,0.0162,1
2020-10-07,DKNG,0.0201,3
2020-10-07,BA,0.0217,2
2020-10-07,AMZN,0.0169,0
2020-10-07,AMD,0.0253,3
2020-10-07,AAPL,0.0556,3
2020-10-06,TSLA,0.0708,1
2020-10-06,TQQQ,0.0225,1
2020-10-06,SPY,0.0195,0
2020-10-06,QQQ,0.0157,0
2020-10-06,PTON,0.0128,1
2020-10-06,NVDA,0.0317,2
2020-10-06,BA,0.0391,2
2020-10-06,AMZN,0.0154,0
2020-10-06,AMD,0.0255,3
2020-10-06,AAPL,0.0762,4
2020-10-05,ZM,0.0151,1
2020-10-05,TSLA,0.083,1
2020-10-05,TQQQ,0.0188,3
2020-10-05,SPY,0.0152,2
2020-10-05,NVDA,0.0203,2
2020-10-05,DKNG,0.0164,2
2020-10-05,BA,0.0227,2
2020-10-05,AMZN,0.0152,0
2020-10-05,AMD,0.0265,2
2020-10-05,AAPL,0.0576,2
2020-10-02,ZM,0.0226,0
2020-10-02,TSLA,0.1003,1
2020-10-02,TQQQ,0.0258,5
2020-10-02,SPY,0.0205,2
2020-10-02,QQQ,0.0195,1
2020-10-02,PTON,0.0217,1
2020-10-02,NVDA,0.0181,2
2020-10-02,BA,0.0257,2
2020-10-02,AMD,0.024,3
2020-10-02,AAPL,0.0704,3
2020-10-01,TSLA,0.0807,0
2020-10-01,TQQQ,0.0189,8
2020-10-01,SPY,0.0201,0
2020-10-01,PTON,0.0193,0
2020-10-01,NVDA,0.021,2
2020-10-01,NKLA,0.0309,0
2020-10-01,BA,0.0306,2
2020-10-01,AMZN,0.0168,0
2020-10-01,AMD,0.0252,1
2020-10-01,AAPL,0.0586,1
2020-09-30,ZM,0.0165,0
2020-09-30,TSLA,0.0788,0
2020-09-30,TQQQ,0.0203,5
2020-09-30,SPY,0.0196,-1
2020-09-30,QQQ,0.0153,2
2020-09-30,NVDA,0.0259,1
2020-09-30,NIO,0.0293,2
2020-09-30,BA,0.0366,2
2020-09-30,AMD,0.0234,1
2020-09-30,AAPL,0.0694,1
2020-09-29,ZM,0.0278,0
2020-09-29,TSLA,0.0942,0
2020-09-29,TQQQ,0.0186,5
2020-09-29,SPY,0.0182,0
2020-09-29,PTON,0.0293,0
2020-09-29,NVDA,0.0288,1
2020-09-29,NIO,0.0246,1
2020-09-29,BA,0.0197,1
2020-09-29,AMD,0.0267,1
2020-09-29,AAPL,0.0591,1
2020-09-28,ZM,0.0365,1
2020-09-28,TSLA,0.0902,0
2020-09-28,TQQQ,0.0203,4
2020-09-28,SPY,0.0178,1
2020-09-28,PTON,0.0256,-1
2020-09-28,NVDA,0.0222,1
2020-09-28,BA,0.0367,1
2020-09-28,AMZN,0.0146,0
2020-09-28,AMD,0.0189,1
2020-09-28,AAPL,0.0757,1
2020-09-25,ZM,0.0249,0
2020-09-25,TSLA,0.1178,0
2020-09-25,TQQQ,0.0203,4
2020-09-25,SQQQ,0.0161,3
2020-09-25,SPY,0.0196,1
2020-09-25,PTON,0.0349,-1
2020-09-25,NVDA,0.026,1
2020-09-25,BA,0.026,1
2020-09-25,AMD,0.023,0
2020-09-25,AAPL,0.0814,1
2020-09-24,ZM,0.0305,0
2020-09-24,TSLA,0.1476,-1
2020-09-24,TQQQ,0.0215,1
2020-09-24,SQQQ,0.0188,5
2020-09-24,SPY,0.0192,0
2020-09-24,PTON,0.0202,0
2020-09-24,NVDA,0.0324,0
2020-09-24,BA,0.0187,1
2020-09-24,AMD,0.0213,0
2020-09-24,AAPL,0.0723,1
2020-09-23,ZM,0.0419,0
2020-09-23,TSLA,0.1241,1
2020-09-23,TQQQ,0.0182,1
2020-09-23,SPY,0.0171,1
2020-09-23,ROKU,0.0236,0
2020-09-23,PTON,0.0453,0
2020-09-23,NVDA,0.0288,0
2020-09-23,NKE,0.017,2
2020-09-23,AMD,0.015,0
2020-09-23,AAPL,0.0625,2
2020-09-22,ZM,0.0289,0
2020-09-22,TSLA,0.1055,1
2020-09-22,TQQQ,0.0196,0
2020-09-22,ROKU,0.0282,0
2020-09-22,PTON,0.0348,0
2020-09-22,NVDA,0.0299,0
2020-09-22,FB,0.0184,0
2020-09-22,AMZN,0.0212,2
2020-09-22,AMD,0.021,0
2020-09-22,AAPL,0.0925,2
2020-09-21,ZM,0.0193,-1
2020-09-21,TSLA,0.1389,1
2020-09-21,TQQQ,0.0152,-3
2020-09-21,SPY,0.0194,0
2020-09-21,ROKU,0.0347,0
2020-09-21,PTON,0.0326,0
2020-09-21,NVDA,0.0224,0
2020-09-21,BA,0.016,0
2020-09-21,AMD,0.0188,0
2020-09-21,AAPL,0.0749,2
2020-09-18,ZM,0.0174,-1
2020-09-18,TSLA,0.1262,0
2020-09-18,TQQQ,0.0206,-3
2020-09-18,SPY,0.0204,0
2020-09-18,QQQ,0.0184,1
2020-09-18,PTON,0.0203,0
2020-09-18,NVDA,0.0282,0
2020-09-18,AMZN,0.0171,2
2020-09-18,AMD,0.018,0
2020-09-18,AAPL,0.0893,3
2020-09-17,TSLA,0.1136,0
2020-09-17,TQQQ,0.0215,-2
2020-09-17,SPY,0.0189,0
2020-09-17,NVDA,0.0377,0
2020-09-17,FB,0.0195,0
2020-09-17,DKNG,0.0222,0
2020-09-17,BA,0.0191,-1
2020-09-17,AMZN,0.0187,1
2020-09-17,AMD,0.0214,1
2020-09-17,AAPL,0.0828,2
2020-09-16,TSLA,0.1192,0
2020-09-16,TQQQ,0.0177,-2
2020-09-16,SNOW,0.0283,1
2020-09-16,NVDA,0.0227,0
2020-09-16,FDX,0.0155,0
2020-09-16,FB,0.0176,-1
2020-09-16,DKNG,0.0198,0
2020-09-16,BA,0.019,-1
2020-09-16,AMD,0.0154,1
2020-09-16,AAPL,0.0688,2
2020-09-15,TSLA,0.1459,-1
2020-09-15,TQQQ,0.0154,-3
2020-09-15,SQ,0.014,0
2020-09-15,QQQ,0.0124,1
2020-09-15,PTON,0.0426,0
2020-09-15,NVDA,0.0307,0
2020-09-15,NKLA,0.0148,-5
2020-09-15,FB,0.0126,0
2020-09-15,AMD,0.0205,2
2020-09-15,AAPL,0.0948,2
2020-09-14,TSLA,0.1323,-2
2020-09-14,TQQQ,0.0147,-3
2020-09-14,PTON,0.0252,1
2020-09-14,NVDA,0.0506,-1
2020-09-14,NKLA,0.0303,-5
2020-09-14,NFLX,0.0174,0
2020-09-14,FB,0.0162,0
2020-09-14,AMZN,0.0145,1
2020-09-14,AMD,0.0165,2
2020-09-14,AAPL,0.0666,2
2020-09-11,TSLA,0.1025,-2
2020-09-11,TQQQ,0.0208,-4
2020-09-11,SQQQ,0.0208,3
2020-09-11,SPY,0.019,1
2020-09-11,QQQ,0.0181,2
2020-09-11,PTON,0.0479,1
2020-09-11,NVDA,0.0311,-2
2020-09-11,NKLA,0.024,-4
2020-09-11,AMD,0.0201,2
2020-09-11,AAPL,0.0877,3
2020-09-10,ZM,0.018,-4
2020-09-10,TSLA,0.1381,-3
2020-09-10,TQQQ,0.0202,-5
2020-09-10,SPY,0.0196,0
2020-09-10,QQQ,0.0185,3
2020-09-10,PTON,0.0229,0
2020-09-10,NVDA,0.025,-3
2020-09-10,FB,0.0188,0
2020-09-10,AMD,0.0188,2
2020-09-10,AAPL,0.0811,3
2020-09-09,ZM,0.0291,-5
2020-09-09,TSLA,0.1136,-3
2020-09-09,TQQQ,0.021,-7
2020-09-09,NVDA,0.0272,-4
2020-09-09,MSFT,0.0213,1
2020-09-09,FB,0.0192,-1
2020-09-09,BA,0.017,1
2020-09-09,AMZN,0.018,0
2020-09-09,AMD,0.0238,2
2020-09-09,AAPL,0.0836,3
2020-09-08,TSLA,0.1251,-3
2020-09-08,TQQQ,0.0222,-4
2020-09-08,SPY,0.018,-1
2020-09-08,QQQ,0.0198,3
2020-09-08,NVDA,0.0281,-5
2020-09-08,NKLA,0.0381,-2
2020-09-08,MSFT,0.0171,1
2020-09-08,AMZN,0.0177,0
2020-09-08,AMD,0.0222,2
2020-09-08,AAPL,0.0887,3
2020-09-04,TSLA,0.1117,-1
2020-09-04,TQQQ,0.025,-1
2020-09-04,SPY,0.0182,-2
2020-09-04,QQQ,0.0221,4
2020-09-04,NVDA,0.0361,-2
2020-09-04,MSFT,0.0202,0
2020-09-04,DOCU,0.0196,-4
2020-09-04,AMZN,0.0226,0
2020-09-04,AMD,0.0257,1
2020-09-04,AAPL,0.1085,3
2020-09-03,ZM,0.0237,-3
2020-09-03,TSLA,0.0833,0
2020-09-03,TQQQ,0.0235,3
2020-09-03,SPY,0.021,-2
2020-09-03,QQQ,0.022,3
2020-09-03,NVDA,0.0277,1
2020-09-03,MSFT,0.019,1
2020-09-03,DOCU,0.0302,-1
2020-09-03,AMD,0.0271,2
2020-09-03,AAPL,0.0915,4
2020-09-02,ZM,0.0241,0
2020-09-02,TSLA,0.1231,1
2020-09-02,TQQQ,0.0163,7
2020-09-02,NVDA,0.0321,3
2020-09-02,MSFT,0.0144,1
2020-09-02,FB,0.0147,1
2020-09-02,DOCU,0.0255,2
2020-09-02,CRWD,0.0158,4
2020-09-02,AMD,0.0175,2
2020-09-02,AAPL,0.0844,5
2020-09-01,ZM,0.0799,3
2020-09-01,WMT,0.0208,4
2020-09-01,TSLA,0.1183,2
2020-09-01,NVDA,0.0177,2
2020-09-01,NIO,0.0151,3
2020-09-01,MSFT,0.0123,2
2020-09-01,DOCU,0.0183,1
2020-09-01,BA,0.0136,1
2020-09-01,AMD,0.0257,1
2020-09-01,AAPL,0.077,6
2020-08-31,ZM,0.0181,5
2020-08-31,TSLA,0.1657,2
2020-08-31,SPY,0.0128,-2
2020-08-31,NVDA,0.0159,1
2020-08-31,NIO,0.0185,3
2020-08-31,MSFT,0.0139,1
2020-08-31,FB,0.0116,1
2020-08-31,BA,0.0114,1
2020-08-31,AMD,0.0466,1
2020-08-31,AAPL,0.1187,5
2020-08-28,TSLA,0.0759,1
2020-08-28,ROKU,0.0273,0
2020-08-28,NVDA,0.0215,1
2020-08-28,NTNX,0.0164,0
2020-08-28,NIO,0.0185,3
2020-08-28,MSFT,0.0182,1
2020-08-28,CRM,0.0155,-1
2020-08-28,BA,0.0207,1
2020-08-28,AMD,0.0206,2
2020-08-28,AAPL,0.06,3
2020-08-27,WMT,0.0185,4
2020-08-27,TSLA,0.0771,1
2020-08-27,TQQQ,0.0171,6
2020-08-27,QQQ,0.0155,2
2020-08-27,NIO,0.0233,2
2020-08-27,MSFT,0.0323,0
2020-08-27,FB,0.0217,0
2020-08-27,BA,0.0222,1
2020-08-27,AMD,0.0156,3
2020-08-27,AAPL,0.0505,2
2020-08-26,TSLA,0.0429,1
2020-08-26,TQQQ,0.0144,5
2020-08-26,NIO,0.0384,1
2020-08-26,NFLX,0.0242,0
2020-08-26,MSFT,0.0172,-1
2020-08-26,FB,0.0445,0
2020-08-26,CRM,0.0422,0
2020-08-26,AMZN,0.0156,0
2020-08-26,AMD,0.0201,2
2020-08-26,AAPL,0.0565,2
2020-08-25,UAL,0.0123,4
2020-08-25,TSLA,0.044,2
2020-08-25,SPY,0.0128,-2
2020-08-25,NIO,0.0378,0
2020-08-25,FB,0.029,0
2020-08-25,BABA,0.0169,3
2020-08-25,BA,0.0281,1
2020-08-25,AMZN,0.0132,0
2020-08-25,AMD,0.0272,2
2020-08-25,AAPL,0.0854,2
2020-08-24,UAL,0.0135,3
2020-08-24,TSLA,0.0777,2
2020-08-24,TQQQ,0.0141,3
2020-08-24,QQQ,0.0135,-2
2020-08-24,NVDA,0.0167,3
2020-08-24,FB,0.0149,-1
2020-08-24,BA,0.0289,1
2020-08-24,AMZN,0.016,0
2020-08-24,AMD,0.0178,2
2020-08-24,AAPL,0.1138,3
2020-08-21,TSLA,0.0729,2
2020-08-21,TQQQ,0.0123,4
2020-08-21,SPY,0.0123,-1
2020-08-21,QQQ,0.0115,-2
2020-08-21,NVDA,0.0429,3
2020-08-21,MSFT,0.0149,-3
2020-08-21,BABA,0.0121,2
2020-08-21,BA,0.0154,1
2020-08-21,AMD,0.0245,1
2020-08-21,AAPL,0.1206,2
2020-08-20,TSLA,0.1026,2
2020-08-20,SPY,0.0126,-1
2020-08-20,NVDA,0.0394,3
2020-08-20,MSFT,0.0143,-3
2020-08-20,LYFT,0.0127,-1
2020-08-20,FSLY,0.0123,0
2020-08-20,FB,0.0154,0
2020-08-20,BA,0.0228,2
2020-08-20,AMD,0.0222,0
2020-08-20,AAPL,0.049,2
2020-08-19,TSLA,0.0586,1
2020-08-19,TGT,0.031,2
2020-08-19,SPY,0.0154,-1
2020-08-19,NVDA,0.0222,3
2020-08-19,MSFT,0.0132,-1
2020-08-19,FB,0.0186,-1
2020-08-19,BA,0.0235,2
2020-08-19,AMZN,0.0138,0
2020-08-19,AMD,0.0193,0
2020-08-19,AAPL,0.052,2
2020-08-18,WMT,0.0156,6
2020-08-18,TSLA,0.0866,2
2020-08-18,SPY,0.0121,-2
2020-08-18,NVDA,0.0225,2
2020-08-18,MSFT,0.0118,-1
2020-08-18,FB,0.014,-1
2020-08-18,BA,0.0192,2
2020-08-18,AMZN,0.0217,0
2020-08-18,AMD,0.0135,0
2020-08-18,AAPL,0.0389,2
2020-08-17,TSLA,0.1081,2
2020-08-17,TQQQ,0.0089,5
2020-08-17,SPY,0.0094,-3
2020-08-17,OSTK,0.01,0
2020-08-17,NVDA,0.0267,2
2020-08-17,MSFT,0.0106,-1
2020-08-17,BA,0.0191,1
2020-08-17,AMZN,0.0102,0
2020-08-17,AMD,0.0146,-1
2020-08-17,AAPL,0.0429,2
2020-08-14,UAL,0.0121,3
2020-08-14,TSLA,0.058,1
2020-08-14,TQQQ,0.0157,5
2020-08-14,SPY,0.0145,-2
2020-08-14,QQQ,0.0132,6
2020-08-14,NVDA,0.0169,2
2020-08-14,NVAX,0.0133,-2
2020-08-14,BA,0.043,1
2020-08-14,AMD,0.029,0
2020-08-14,AAPL,0.0699,2
2020-08-13,TSLA,0.0956,1
2020-08-13,TQQQ,0.0145,3
2020-08-13,SPY,0.0134,-3
2020-08-13,QQQ,0.0135,3
2020-08-13,NVDA,0.0123,1
2020-08-13,MSFT,0.014,0
2020-08-13,CSCO,0.0175,1
2020-08-13,BA,0.0229,1
2020-08-13,AMD,0.0333,1
2020-08-13,AAPL,0.0712,1
2020-08-12,TSLA,0.0773,1
2020-08-12,SRNE,0.0143,3
2020-08-12,SPY,0.0132,-2
2020-08-12,NVDA,0.0135,0
2020-08-12,MSFT,0.0153,0
2020-08-12,MRNA,0.0195,0
2020-08-12,FB,0.0141,0
2020-08-12,BA,0.0442,1
2020-08-12,AMD,0.0419,1
2020-08-12,AAPL,0.0491,1
2020-08-11,UAL,0.0149,1
2020-08-11,TSLA,0.0178,0
2020-08-11,SRNE,0.0185,3
2020-08-11,SPY,0.0147,-1
2020-08-11,QQQ,0.0128,3
2020-08-11,NIO,0.0138,5
2020-08-11,FB,0.0182,-1
2020-08-11,BA,0.05,0
2020-08-11,AMD,0.0291,1
2020-08-11,AAPL,0.0445,2
2020-08-10,UAL,0.0128,1
2020-08-10,TSLA,0.0203,1
2020-08-10,SRNE,0.0179,2
2020-08-10,SPY,0.0128,0
2020-08-10,NKLA,0.0147,3
2020-08-10,MSFT,0.0176,1
2020-08-10,FB,0.0218,-1
2020-08-10,BA,0.033,0
2020-08-10,AMD,0.0312,2
2020-08-10,AAPL,0.0698,1
2020-08-07,TSLA,0.0218,1
2020-08-07,TQQQ,0.0153,6
2020-08-07,SPY,0.0146,-1
2020-08-07,RKT,0.0119,3
2020-08-07,QQQ,0.0135,4
2020-08-07,MSFT,0.0153,1
2020-08-07,FB,0.0639,0
2020-08-07,BA,0.0189,0
2020-08-07,AMD,0.0327,3
2020-08-07,AAPL,0.0565,1
2020-08-06,UAL,0.0152,1
2020-08-06,TSLA,0.0155,1
2020-08-06,SQ,0.0144,1
2020-08-06,MSFT,0.0176,1
2020-08-06,FSLY,0.0142,0
2020-08-06,FB,0.0318,0
2020-08-06,DIS,0.0137,-3
2020-08-06,BA,0.0342,0
2020-08-06,AMD,0.0326,3
2020-08-06,AAPL,0.0629,1
2020-08-05,TSLA,0.0148,1
2020-08-05,TDOC,0.0155,0
2020-08-05,SRNE,0.0163,4
2020-08-05,SQ,0.0252,2
2020-08-05,NVAX,0.0138,-1
2020-08-05,MSFT,0.0163,1
2020-08-05,DIS,0.0276,-7
2020-08-05,BA,0.0451,-1
2020-08-05,AMD,0.0384,2
2020-08-05,AAPL,0.0354,1
2020-08-04,TSLA,0.0248,1
2020-08-04,TQQQ,0.0119,6
2020-08-04,SRNE,0.016,4
2020-08-04,SPY,0.012,-2
2020-08-04,NKLA,0.0151,2
2020-08-04,MSFT,0.0276,1
2020-08-04,BA,0.0304,-1
2020-08-04,AMZN,0.0146,0
2020-08-04,AMD,0.0822,2
2020-08-04,AAPL,0.0536,0
2020-08-03,TSLA,0.0295,1
2020-08-03,SPY,0.0128,-3
2020-08-03,NVDA,0.0134,-1
2020-08-03,MSFT,0.047,-1
2020-08-03,FB,0.0139,0
2020-08-03,BA,0.0304,-2
2020-08-03,AMZN,0.0139,1
2020-08-03,AMD,0.0209,1
2020-08-03,ADT,0.022,5
2020-08-03,AAPL,0.0831,0
2020-07-31,TSLA,0.0363,2
2020-07-31,TQQQ,0.0171,0
2020-07-31,SPY,0.0168,-3
2020-07-31,PINS,0.0209,3
2020-07-31,MSFT,0.0219,-1
2020-07-31,FB,0.0274,0
2020-07-31,BA,0.0296,-2
2020-07-31,AMZN,0.0197,0
2020-07-31,AMD,0.0327,0
2020-07-31,AAPL,0.086,-1
2020-07-30,UPS,0.0156,-5
2020-07-30,TSLA,0.0272,2
2020-07-30,SPY,0.0173,-2
2020-07-30,QCOM,0.0176,5
2020-07-30,NFLX,0.0191,-2
2020-07-30,KODK,0.0177,10
2020-07-30,BA,0.0342,-2
2020-07-30,AMZN,0.0183,0
2020-07-30,AMD,0.0434,0
2020-07-30,AAPL,0.0359,-1
2020-07-29,TSLA,0.0352,1
2020-07-29,SPY,0.0127,-3
2020-07-29,SHOP,0.0209,1
2020-07-29,NFLX,0.018,-1
2020-07-29,MRNA,0.0151,-3
2020-07-29,KODK,0.0422,13
2020-07-29,INTC,0.0114,-1
2020-07-29,BA,0.054,-1
2020-07-29,AMD,0.0609,0
2020-07-29,AAPL,0.025,-2
2020-07-28,TSLA,0.0655,1
2020-07-28,TQQQ,0.0143,-4
2020-07-28,SPY,0.0146,-2
2020-07-28,SHOP,0.0171,1
2020-07-28,NFLX,0.0156,-1
2020-07-28,MRNA,0.0229,-3
2020-07-28,KODK,0.0165,17
2020-07-28,BA,0.0324,-1
2020-07-28,AMD,0.0437,1
2020-07-28,AAPL,0.0292,-2
2020-07-27,TSLA,0.0716,1
2020-07-27,TQQQ,0.0131,-4
2020-07-27,NFLX,0.0192,-1
2020-07-27,MSFT,0.0182,-1
2020-07-27,MRNA,0.0308,-4
2020-07-27,INTC,0.0157,-3
2020-07-27,BA,0.0326,0
2020-07-27,AMZN,0.0151,0
2020-07-27,AMD,0.0485,1
2020-07-27,AAPL,0.033,-2
2020-07-24,TSLA,0.0576,2
2020-07-24,TQQQ,0.0172,-4
2020-07-24,QQQ,0.0171,-4
2020-07-24,NFLX,0.0166,-1
2020-07-24,MSFT,0.0236,0
2020-07-24,INTC,0.0385,1
2020-07-24,BA,0.0293,-1
2020-07-24,AMZN,0.0191,0
2020-07-24,AMD,0.0843,0
2020-07-24,AAPL,0.0438,-2
2020-07-23,UAL,0.0189,3
2020-07-23,TWTR,0.0203,0
2020-07-23,TSLA,0.0891,2
2020-07-23,SPY,0.0165,-4
2020-07-23,QQQ,0.0154,-6
2020-07-23,MSFT,0.0332,0
2020-07-23,BA,0.0286,-1
2020-07-23,AMZN,0.0173,0
2020-07-23,AMD,0.0346,1
2020-07-23,AAPL,0.042,-2
2020-07-22,TSLA,0.0531,1
2020-07-22,TQQQ,0.0136,1
2020-07-22,PFE,0.0156,14
2020-07-22,MSFT,0.0278,1
2020-07-22,MRNA,0.0174,-1
2020-07-22,FE,0.015,-8
2020-07-22,BA,0.0344,0
2020-07-22,AMZN,0.0154,0
2020-07-22,AMD,0.0558,0
2020-07-22,AAPL,0.0228,-2
2020-07-21,TSLA,0.0599,1
2020-07-21,TQQQ,0.0164,4
2020-07-21,SPY,0.0152,-3
2020-07-21,QQQ,0.0147,-4
2020-07-21,MSFT,0.0211,1
2020-07-21,MRNA,0.0166,-1
2020-07-21,BA,0.0424,0
2020-07-21,AMZN,0.0274,0
2020-07-21,AMD,0.0164,1
2020-07-21,AAPL,0.0255,0
2020-07-20,TSLA,0.0664,0
2020-07-20,NIO,0.0157,-2
2020-07-20,NFLX,0.021,1
2020-07-20,MSFT,0.021,1
2020-07-20,MRNA,0.0482,1
2020-07-20,BA,0.0265,0
2020-07-20,AZN,0.0169,10
2020-07-20,AMZN,0.0288,0
2020-07-20,AMD,0.016,0
2020-07-20,AAPL,0.0217,-1
2020-07-17,TSLA,0.0327,1
2020-07-17,TQQQ,0.0142,1
2020-07-17,SPY,0.0141,-2
2020-07-17,NIO,0.026,-2
2020-07-17,NFLX,0.0516,1
2020-07-17,MSFT,0.0146,1
2020-07-17,MRNA,0.0704,3
2020-07-17,BA,0.0318,0
2020-07-17,AMZN,0.0156,-1
2020-07-17,AAPL,0.0242,0
2020-07-16,UAL,0.0175,2
2020-07-16,TSLA,0.0525,1
2020-07-16,TQQQ,0.0174,4
2020-07-16,SPY,0.0169,-3
2020-07-16,NFLX,0.0396,2
2020-07-16,MSFT,0.0154,1
2020-07-16,MRNA,0.0178,3
2020-07-16,BA,0.0427,0
2020-07-16,AMZN,0.0245,-1
2020-07-16,AAPL,0.0339,0
2020-07-15,UAL,0.0205,1
2020-07-15,TSLA,0.0497,2
2020-07-15,TQQQ,0.0156,5
2020-07-15,SPY,0.0187,-2
2020-07-15,NFLX,0.0146,1
2020-07-15,MRNA,0.0427,3
2020-07-15,GENE,0.0166,-5
2020-07-15,BA,0.0495,-1
2020-07-15,AMZN,0.0208,-1
2020-07-15,AAPL,0.0396,1
2020-07-14,TSLA,0.0699,2
2020-07-14,TQQQ,0.0184,7
2020-07-14,SPY,0.0206,-2
2020-07-14,QQQ,0.0187,1
2020-07-14,NIO,0.0174,3
2020-07-14,NFLX,0.0213,0
2020-07-14,BA,0.0377,0
2020-07-14,AMZN,0.0243,-1
2020-07-14,AMD,0.0172,1
2020-07-14,AAPL,0.0401,0
2020-07-13,TSLA,0.1019,2
2020-07-13,TQQQ,0.0146,10
2020-07-13,SPY,0.0147,-2
2020-07-13,NIO,0.023,4
2020-07-13,NFLX,0.0221,1
2020-07-13,MRNA,0.0225,1
2020-07-13,BA,0.0348,0
2020-07-13,AMZN,0.0223,-1
2020-07-13,AMD,0.0149,0
2020-07-13,AAPL,0.0391,1
2020-07-10,UAL,0.0244,2
2020-07-10,TSLA,0.0701,1
2020-07-10,SPY,0.0151,-1
2020-07-10,ROKU,0.0231,0
2020-07-10,NIO,0.0308,5
2020-07-10,NFLX,0.0362,1
2020-07-10,BA,0.0428,0
2020-07-10,AMZN,0.0172,-1
2020-07-10,AMD,0.0211,0
2020-07-10,AAPL,0.0224,1
2020-07-09,TSLA,0.0306,1
2020-07-09,SPY,0.0206,-2
2020-07-09,ROKU,0.0177,0
2020-07-09,NIO,0.0259,6
2020-07-09,MSFT,0.0173,1
2020-07-09,BABA,0.0186,0
2020-07-09,BA,0.0348,0
2020-07-09,AMZN,0.0233,-1
2020-07-09,AMD,0.0246,-2
2020-07-09,AAPL,0.0314,1
2020-07-08,TWTR,0.0228,-3
2020-07-08,TSLA,0.0449,2
2020-07-08,SPY,0.0178,-1
2020-07-08,NKLA,0.019,2
2020-07-08,NIO,0.0407,7
2020-07-08,FB,0.022,-1
2020-07-08,BABA,0.0212,0
2020-07-08,BA,0.0429,0
2020-07-08,AMZN,0.0178,-1
2020-07-08,AAPL,0.0306,0
2020-07-07,WMT,0.0154,4
2020-07-07,TSLA,0.0621,1
2020-07-07,SQ,0.0172,2
2020-07-07,SPY,0.0191,0
2020-07-07,NIO,0.0354,6
2020-07-07,MSFT,0.0158,0
2020-07-07,FB,0.0168,-1
2020-07-07,BA,0.0335,0
2020-07-07,AMZN,0.0186,0
2020-07-07,AAPL,0.0257,0
